"TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"20/7/2025 2:06:25 a. m.","Advertencia","Win32k","700","Administrador de energía solicitó la supresión de todas las entradas (INPUT_SUPPRESS_REQUEST = 1)"
"20/7/2025 2:06:25 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: Lid. "
"20/7/2025 2:06:25 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 5 a 6.

Motivo PolicyChange 

BootId: 7"
"20/7/2025 2:06:18 a. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"20/7/2025 2:06:18 a. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"20/7/2025 2:06:17 a. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"20/7/2025 2:06:16 a. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"20/7/2025 2:06:16 a. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"20/7/2025 12:15:45 a. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"20/7/2025 12:13:40 a. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático."
"19/7/2025 11:47:45 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"19/7/2025 11:45:26 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 2 claves y la creación de 1 páginas modificadas."
"19/7/2025 11:44:38 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"19/7/2025 11:44:38 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"19/7/2025 11:44:37 p. m.","Información","TPM","17","El hardware del Módulo de plataforma segura (TPM) no pudo ejecutar un comando de TPM."
"19/7/2025 11:44:26 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-72991934-2165796093-3938425774-1001\SystemAppData\Helium\Cache\1a3d166a039ff703_COM15.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 11:44:26 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 11:44:26 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\User.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 11:43:41 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático."
"19/7/2025 11:19:26 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Microsoft\VisualStudio\17.0_55120ddf\privateregistry.bin se borró mediante la actualización de 10494 claves y la creación de 1346 páginas modificadas."
"19/7/2025 11:00:53 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\S-1-5-21-72991934-2165796093-3938425774-1001\SystemAppData\Helium\Cache\32546f4a875f46ea_COM15.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 10:59:50 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"19/7/2025 10:57:44 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático."
"19/7/2025 10:35:57 p. m.","Información","Microsoft-Windows-Kernel-Power","105","Cambio de fuente de energía."
"19/7/2025 7:48:04 p. m.","Información","Microsoft-Windows-Kernel-Power","105","Cambio de fuente de energía."
"19/7/2025 6:45:49 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"19/7/2025 6:43:37 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático."
"19/7/2025 6:41:06 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 6 and Pid 17780 stopped with status STATUS_SUCCESS."
"19/7/2025 6:33:12 p. m.","Información","Microsoft-Windows-IsolatedUserMode","1","Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 17780 started with status STATUS_SUCCESS."
"19/7/2025 6:33:12 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"19/7/2025 6:17:25 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 6 and Pid 20228 stopped with status STATUS_SUCCESS."
"19/7/2025 6:09:34 p. m.","Información","Microsoft-Windows-IsolatedUserMode","1","Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 20228 started with status STATUS_SUCCESS."
"19/7/2025 6:09:34 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"19/7/2025 6:08:53 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"19/7/2025 6:07:41 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\S-1-5-21-72991934-2165796093-3938425774-1001\SystemAppData\Helium\Cache\2460a7a9b34c5c42_COM15.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 6:07:41 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat se borró mediante la actualización de 12 claves y la creación de 4 páginas modificadas."
"19/7/2025 6:07:41 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat se borró mediante la actualización de 7 claves y la creación de 1 páginas modificadas."
"19/7/2025 6:07:40 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Packages\WinRAR.ShellExtension_d9ma7nkbkv4rp\S-1-5-21-72991934-2165796093-3938425774-1001\SystemAppData\Helium\Cache\47b86fda953346a8_COM15.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 6:07:16 p. m.","Información","Microsoft-Windows-Time-Service","37","El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.119.6.228:123)."
"19/7/2025 6:06:32 p. m.","Advertencia","Netwtw10","6062","6062 - Lso was triggered"
"19/7/2025 6:06:32 p. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 4 a 5.

Motivo PolicyChange 

BootId: 7"
"19/7/2025 6:06:32 p. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: Lid. "
"19/7/2025 6:06:32 p. m.","Información","Netwtw10","7021","7021 - Connection telemetry fields and analysis usage"
"19/7/2025 6:06:32 p. m.","Advertencia","Microsoft-Windows-Time-Service","134","NtpClient no pudo establecer un sistema del mismo nivel manual para usar como origen de la hora debido a un error de resolución de DNS en 'time.windows.com,0x9'. NtpClient lo intentará de nuevo dentro de 15 minutos y doblará el intervalo de reintento en adelante. Error: Host desconocido. (0x80072AF9)"
"19/7/2025 6:06:32 p. m.","Información","Microsoft-Windows-Kernel-Power","172","Estado de conectividad en modo de espera: Connected. Motivo: None"
"19/7/2025 6:06:32 p. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
